Date Time,Subject,BedID,plank1_1a,plank1_1b,plank1_2a,plank1_2b,plank2_1a,plank2_1b,plank2_2a,plank2_2b,plank3_1a,plank3_1b,plank3_2a,plank3_2b,plank4_1a,plank4_1b,plank4_2a,plank4_2b,manual_position
3/8/2019 14:05,,,6.8,3.6,13.3,18.1,7.5,7.9,1.5,3.5,1.4,2,0.5,0.5,1.4,2.1,2.6,2.4,2
3/8/2019 14:05,,,6.8,3.6,13.3,18.1,7.4,7.9,1.5,3.5,1.4,2,0.5,0.5,1.4,2.1,2.6,2.4,2
3/8/2019 14:05,,,6.8,3.6,13.3,18.1,7.5,7.9,1.5,3.5,1.4,2,0.5,0.5,1.4,2.1,2.6,2.4,2
3/8/2019 14:05,,,6.8,3.6,13.3,18.1,7.5,7.9,1.5,3.5,1.4,2,0.5,0.5,1.4,2.1,2.6,2.4,2
3/8/2019 14:05,,,6.8,3.6,13.3,18.1,7.5,8,1.5,3.5,1.4,2,0.5,0.5,1.4,2.1,2.6,2.4,2
3/8/2019 14:05,,,6.8,3.6,13.3,18.1,7.5,7.9,1.5,3.5,1.4,2,0.5,0.5,1.4,2.1,2.6,2.4,2
3/8/2019 14:05,,,6.8,3.6,13.3,18.1,7.5,7.9,1.4,3.5,1.4,2,0.5,0.5,1.3,2.1,2.6,2.4,2
3/8/2019 14:05,,,6.7,3.6,13.4,18.2,7.5,8,1.5,3.5,1.4,2,0.5,0.5,1.3,2.1,2.6,2.4,2
3/8/2019 14:04,,,6.6,3.5,13.4,18.2,7.5,8.1,1.5,3.5,1.4,2,0.5,0.5,1.4,2.1,2.6,2.4,2
3/8/2019 14:04,,,6.5,3.3,13.5,18.4,7.6,8.1,1.5,3.5,1.4,2,0.5,0.4,1.4,2.1,2.6,2.4,2
3/8/2019 14:04,,,6.8,3.6,13.4,18.3,7.4,7.9,1.4,3.4,1.4,2,0.5,0.5,1.4,2.1,2.6,2.4,2
3/8/2019 14:04,,,7.3,4.1,13.1,18.1,7.2,8,1.3,3.3,1.4,2,0.5,0.5,1.3,2.1,2.7,2.5,2
3/8/2019 12:41,,,1.4,8.3,22,4.8,3.1,8.5,2.7,-0.8,-0.1,0.5,2.7,0.6,0.2,1.9,2,0.3,2
3/8/2019 12:41,,,1.4,8.2,22,4.8,3.1,8.6,2.7,-0.8,-0.1,0.5,2.7,0.6,0.2,1.9,1.9,0.3,2
3/8/2019 12:41,,,1.4,8.3,22.1,4.8,3.1,8.6,2.7,-0.8,-0.1,0.5,2.7,0.6,0.2,1.9,2,0.3,2
3/8/2019 12:41,,,1.4,8.3,22.1,4.8,3.1,8.5,2.7,-0.8,-0.1,0.5,2.7,0.6,0.2,1.9,2,0.3,2
3/8/2019 12:41,,,1.4,8.2,22,4.8,3.1,8.6,2.7,-0.8,-0.1,0.5,2.7,0.6,0.2,1.9,2,0.3,2
3/8/2019 12:41,,,1.4,8.3,22,4.8,3.1,8.6,2.7,-0.8,-0.1,0.5,2.7,0.6,0.2,1.9,2,0.3,2
3/8/2019 12:40,,,1.4,8.3,22.1,4.8,3.1,8.5,2.7,-0.8,-0.1,0.5,2.7,0.6,0.2,1.9,2,0.3,2
3/8/2019 12:40,,,1.4,8.2,22.1,4.9,3.1,8.6,2.7,-0.8,-0.1,0.5,2.7,0.6,0.2,1.9,2,0.3,2
3/8/2019 12:40,,,1.4,8.2,22,4.9,3.1,8.6,2.7,-0.8,-0.1,0.5,2.6,0.6,0.2,1.9,2,0.3,2
3/8/2019 12:40,,,1.4,8.2,22.1,4.9,3.1,8.6,2.7,-0.8,-0.1,0.5,2.6,0.6,0.2,1.9,2,0.3,2
3/8/2019 12:40,,,1.4,8.2,21.9,4.9,3.2,8.7,2.8,-0.8,-0.1,0.5,2.6,0.6,0.2,1.8,2,0.3,2
3/8/2019 12:40,,,1.4,8.2,22,4.9,3.2,8.6,2.7,-0.8,-0.1,0.4,2.6,0.6,0.2,1.8,2,0.3,2
3/8/2019 12:40,,,1.4,8.2,22.1,4.9,3.2,8.6,2.6,-0.8,-0.1,0.5,2.7,0.6,0.2,1.9,2,0.3,2
3/8/2019 12:40,,,1.4,8.1,21.8,4.9,3.2,8.8,2.8,-0.8,-0.1,0.5,2.6,0.6,0.2,1.8,2,0.3,2
3/8/2019 12:39,,,1.5,8.1,21.8,4.9,3.2,8.8,2.8,-0.8,-0.1,0.5,2.6,0.6,0.2,1.8,2,0.3,2
3/8/2019 12:39,,,1.5,8,21.9,5,3.2,8.8,2.8,-0.8,-0.1,0.5,2.6,0.6,0.2,1.8,2,0.3,2
3/8/2019 12:39,,,1.5,8,21.9,4.9,3.3,8.9,2.8,-0.8,-0.1,0.5,2.6,0.6,0.2,1.8,2,0.3,2
3/8/2019 12:39,,,1.5,8.1,22,4.8,3.3,8.8,2.9,-0.8,-0.1,0.4,2.5,0.6,0.2,1.8,2,0.3,2
3/8/2019 12:39,,,6.4,2.7,12.1,15.6,7.1,5.1,0.6,2.6,0.5,-0.1,0.5,2.7,1.7,0.1,0,1.3,5
3/8/2019 12:39,,,6.4,2.7,12.1,15.6,7.1,5.1,0.6,2.6,0.5,-0.1,0.5,2.8,1.7,0.1,0,1.3,5
3/8/2019 12:38,,,6.5,2.6,12,15.6,7.2,5.2,0.6,2.7,0.5,-0.1,0.5,2.8,1.7,0.1,0,1.2,5
3/8/2019 12:38,,,6.4,2.6,12,15.6,7.2,5.2,0.6,2.6,0.5,-0.1,0.5,2.7,1.7,0.1,0,1.3,5
3/8/2019 12:38,,,6.4,2.7,12,15.7,7.2,5.2,0.6,2.6,0.5,-0.1,0.5,2.7,1.7,0.1,0,1.3,5
3/8/2019 12:38,,,6.5,2.7,12,15.5,7.2,5.2,0.6,2.6,0.5,-0.1,0.5,2.7,1.7,0.1,0,1.3,5
3/8/2019 12:38,,,6.4,2.7,12,15.6,7.2,5.1,0.6,2.6,0.5,-0.1,0.5,2.7,1.7,0.1,0,1.3,5
3/8/2019 12:38,,,6.4,2.7,12,15.6,7.2,5.2,0.6,2.6,0.5,-0.1,0.5,2.7,1.7,0.1,0,1.3,5
3/8/2019 12:38,,,6.5,2.7,12,15.7,7.2,5.2,0.6,2.6,0.5,-0.1,0.5,2.6,1.7,0.1,0,1.3,5
3/8/2019 12:38,,,6.4,2.7,12,15.7,7.2,5.2,0.5,2.6,0.5,-0.1,0.5,2.6,1.7,0.1,0,1.3,5
3/8/2019 12:37,,,6.5,2.7,12,15.6,7.2,5.2,0.6,2.7,0.5,-0.1,0.5,2.6,1.6,0.1,0,1.3,5
3/8/2019 12:37,,,6.5,2.6,12,15.8,7.2,5.2,0.5,2.5,0.5,-0.1,0.5,2.6,1.7,0.1,0,1.4,5
3/8/2019 12:37,,,6.5,2.6,11.9,15.8,7.2,5.2,0.5,2.5,0.5,-0.1,0.5,2.6,1.7,0.1,0,1.4,5
3/8/2019 12:37,,,6.5,2.7,11.9,15.7,7.3,5.2,0.5,2.6,0.5,-0.1,0.5,2.6,1.7,0.1,0,1.3,5
3/8/2019 12:37,,,6.9,2.8,12.1,16.3,6.8,4.9,0.3,2,0.4,-0.1,0.4,1.5,1.6,0.4,0.6,2,5
3/8/2019 12:37,,,7,2.8,12.1,16.3,6.8,4.9,0.3,2.1,0.4,-0.1,0.4,1.5,1.6,0.4,0.6,2.1,5
3/8/2019 12:37,,,6.8,2.7,11.9,16.6,7.1,5,0.3,2.1,0.4,-0.1,0.4,1.3,1.6,0.4,0.6,2,5
3/8/2019 12:37,,,6.7,2.4,13.1,15.9,7.5,4.9,0.4,2.4,0.4,-0.1,0.4,1.1,1.5,0.4,0.7,1.9,5
3/8/2019 12:36,,,1.9,6.7,19.8,8.7,4.4,7.3,3,-0.3,0.1,0.3,1.7,0.2,0.3,1.8,2.4,0.8,4
3/8/2019 12:36,,,1.8,6.6,19.8,9,4.4,7.3,3,-0.3,0.1,0.4,1.7,0.2,0.3,1.8,2.4,0.7,4
3/8/2019 12:36,,,1.8,6.5,19.9,8.9,4.4,7.4,3,-0.3,0.1,0.3,1.7,0.2,0.3,1.7,2.4,0.8,4
3/8/2019 12:36,,,1.8,6.6,19.9,8.9,4.4,7.4,3,-0.3,0.1,0.3,1.7,0.2,0.3,1.7,2.4,0.8,4
3/8/2019 12:36,,,1.8,6.6,19.8,8.8,4.5,7.5,3,-0.3,0.1,0.3,1.6,0.2,0.3,1.7,2.4,0.8,4
3/8/2019 12:36,,,1.8,6.6,19.9,8.9,4.4,7.3,3,-0.4,0.1,0.3,1.7,0.2,0.3,1.8,2.4,0.8,4
3/8/2019 12:36,,,1.6,6,18.9,8.6,4.4,8.2,4.1,-0.3,0.1,1,2.2,0.2,0.2,2,1.4,0,4
3/8/2019 12:36,,,1.8,6.6,20.1,8.8,4.4,7.4,3.1,-0.4,0.1,0.4,1.6,0.2,0.4,1.6,2.3,0.9,4
3/8/2019 12:35,,,1.9,6.5,19.9,8.8,4.4,7.4,3.1,-0.4,0,0.4,1.7,0.2,0.4,1.6,2.3,0.9,4
3/8/2019 12:35,,,1.9,6.5,20,8.9,4.3,7.3,3,-0.4,0,0.4,1.7,0.2,0.4,1.6,2.2,0.9,4
3/8/2019 12:35,,,1.2,6.6,20.7,8.2,4.6,8.9,4.1,-0.5,0.1,0,0.6,0.1,0.8,1.5,1.3,0.8,4
3/8/2019 12:35,,,2,7,20.4,8.2,4.2,7.9,3.2,-0.6,0,0.2,1.4,0.2,0.6,1.8,2.1,0.7,4
3/8/2019 12:35,,,1.8,6.9,20.4,8.4,4.2,7.9,3.1,-0.6,0,0.2,1.5,0.2,0.6,1.8,2.1,0.7,4
3/8/2019 12:35,,,1.8,7,20.3,8.3,4.1,7.7,3.1,-0.7,0,0.3,1.6,0.2,0.6,1.9,2,0.6,4
3/8/2019 12:35,,,1.6,6.8,20.6,8.3,4.2,8,3.2,-0.7,0,0.2,1.5,0.2,0.6,1.9,2,0.6,4
3/8/2019 12:35,,,1.6,6.8,20.6,8.3,4.2,8.1,3.2,-0.7,0,0.2,1.5,0.2,0.6,1.9,2,0.6,4
3/8/2019 12:34,,,1.6,6.8,20.8,8.3,4.1,8.1,3.2,-0.7,0,0.2,1.4,0.2,0.6,1.9,2,0.6,4
3/8/2019 12:34,,,1.6,6.8,20.6,8.2,4.2,8.2,3.2,-0.7,0,0.2,1.4,0.2,0.6,1.9,2,0.6,4
3/8/2019 12:34,,,10.2,-0.1,2.9,24.4,8.8,1.8,-1,2.4,1.1,-0.4,0.2,3.6,2,-0.6,-0.4,2.2,2
3/8/2019 12:34,,,10.2,-0.1,2.7,23.6,9.2,1.8,-1,2.9,1.2,-0.4,0.2,3.6,2,-0.6,-0.4,2.2,2
3/8/2019 12:33,,,10.3,-0.1,2.9,24.2,8.7,1.8,-1,2.4,1.1,-0.5,0.3,3.7,2.1,-0.5,-0.4,2.1,2
3/8/2019 12:33,,,10.1,-0.1,2.9,24.2,8.8,1.8,-1,2.4,1,-0.5,0.3,3.7,2.1,-0.5,-0.4,2.1,2
3/8/2019 12:33,,,10.1,-0.1,2.9,24.2,8.9,1.8,-1,2.4,1,-0.5,0.3,3.7,2.1,-0.6,-0.4,2.1,2
3/8/2019 12:33,,,10.2,-0.1,2.9,24.1,8.9,1.8,-1,2.4,1,-0.5,0.3,3.7,2.1,-0.6,-0.4,2.2,2
3/8/2019 12:33,,,9.9,0.1,3,24.2,8.7,1.8,-1,2.3,1,-0.5,0.3,3.7,2.1,-0.5,-0.4,2.1,2
3/8/2019 12:33,,,10.2,-0.1,2.9,24.1,8.8,1.8,-1,2.4,1,-0.5,0.3,3.7,2.1,-0.5,-0.4,2.1,2
3/8/2019 12:33,,,10.3,-0.1,2.9,24,8.9,1.8,-1,2.4,1,-0.5,0.2,3.6,2,-0.6,-0.4,2.2,2
3/8/2019 12:33,,,10.3,-0.1,2.9,24,9,1.8,-1.1,2.5,1,-0.5,0.2,3.6,2,-0.6,-0.4,2.1,2
3/8/2019 12:32,,,10,0,2.9,23.9,9.2,1.8,-1.1,2.5,1,-0.5,0.2,3.6,2,-0.6,-0.4,2.1,2
3/8/2019 12:32,,,10.1,0,2.9,23.9,9.1,1.8,-1.1,2.5,1.1,-0.5,0.2,3.6,2,-0.6,-0.4,2.1,2
3/8/2019 12:32,,,9.9,0.2,3.1,24.3,8.7,1.8,-1,2.3,1,-0.4,0.3,3.6,2,-0.5,-0.4,2.3,2
3/8/2019 12:32,,,9.9,0.1,3,24.4,8.8,1.8,-1,2.3,1,-0.4,0.3,3.6,2,-0.5,-0.4,2.3,2
3/8/2019 12:32,,,10.1,0,2.8,24.5,8.8,1.8,-1,2.3,0.9,-0.4,0.3,3.5,2,-0.5,-0.4,2.3,2
3/8/2019 12:32,,,10.2,-0.1,2.8,24.5,8.9,1.7,-1.1,2.3,0.9,-0.4,0.3,3.5,1.9,-0.5,-0.4,2.3,2
3/8/2019 12:32,,,10.2,-0.1,2.8,24.5,9,1.8,-1.1,2.4,0.9,-0.4,0.3,3.4,1.9,-0.5,-0.4,2.2,2
3/8/2019 12:32,,,9.9,0.2,3.2,24.3,8.7,1.8,-1.1,2.2,0.9,-0.4,0.3,3.5,2,-0.5,-0.4,2.3,2
3/8/2019 12:31,,,10.2,0.4,5.3,18.9,7.4,2.7,0.1,5.3,2.1,-0.3,0,3.9,1.7,-0.6,-0.3,1.6,3
3/8/2019 12:31,,,10.1,0.4,5.3,18.9,7.3,2.7,0.1,5.4,2.1,-0.3,0,4,1.7,-0.6,-0.3,1.6,3
3/8/2019 12:31,,,10.2,0.4,5.3,18.9,7.4,2.7,0.1,5.4,2.1,-0.3,0,3.9,1.7,-0.6,-0.3,1.5,3
3/8/2019 12:31,,,10.2,0.4,5.3,18.9,7.4,2.7,0.1,5.4,2.1,-0.3,0,3.9,1.7,-0.6,-0.3,1.5,3
3/8/2019 12:31,,,9.6,0.2,5.4,19.2,7.4,2.7,0.1,5.4,2.1,-0.3,0,4,1.7,-0.6,-0.3,1.5,3
3/8/2019 12:30,,,10.2,0.1,5.2,19,7.4,2.7,0.1,5.5,2.2,-0.3,0,4,1.7,-0.6,-0.3,1.6,3
3/8/2019 12:30,,,10.2,0.1,5.2,18.9,7.4,2.7,0.1,5.5,2.1,-0.3,0,4,1.7,-0.6,-0.3,1.6,3
3/8/2019 12:30,,,10.2,0.1,5.3,18.9,7.5,2.7,0.1,5.4,2.1,-0.3,0,4,1.8,-0.6,-0.3,1.6,3
3/8/2019 12:30,,,9.5,0.2,5.9,19.2,7.5,2.9,0.1,5.3,1.8,-0.3,0,3.8,1.7,-0.5,-0.3,1.5,3
3/8/2019 12:30,,,9.9,0.5,5.6,18.9,7.5,2.8,0.1,5.3,1.9,-0.3,0,3.8,1.7,-0.5,-0.3,1.5,3
3/8/2019 12:30,,,9.6,0.6,5.7,18.8,7.6,2.8,0.1,5.3,1.9,-0.3,0,3.8,1.7,-0.5,-0.3,1.5,3
3/8/2019 12:30,,,9.6,0.6,5.7,18.9,7.6,2.8,0.1,5.3,1.9,-0.3,0,3.8,1.7,-0.5,-0.3,1.5,3
3/8/2019 12:30,,,9.6,0.6,5.7,18.9,7.6,2.8,0.1,5.3,1.9,-0.3,0,3.8,1.7,-0.5,-0.3,1.5,3
3/8/2019 12:30,,,9.6,0.6,5.8,18.8,7.6,2.8,0.1,5.3,1.8,-0.3,0,3.8,1.7,-0.5,-0.3,1.6,3
3/8/2019 12:29,,,10.2,0.3,5.1,19,7.5,2.6,0,5.4,2.1,-0.3,0,4,1.7,-0.6,-0.3,1.5,3
3/8/2019 12:29,,,10.2,0.5,5.1,18.7,7.5,2.5,0,5.6,2.2,-0.4,0,4.2,1.7,-0.6,-0.3,1.5,3
3/8/2019 12:29,,,10.1,0.5,5.2,18.7,7.5,2.5,0,5.5,2.2,-0.4,0,4.1,1.7,-0.6,-0.3,1.5,3
3/8/2019 12:29,,,1.2,9.1,21.4,4.7,2.4,8.5,4.7,-0.9,-0.3,1.3,3.5,0.1,0,1.9,0.8,-0.1,1
3/8/2019 12:29,,,1.4,9.2,21.2,4.8,2.4,8.5,4.7,-0.9,-0.3,1.4,3.6,0,0,1.9,0.9,-0.1,1
3/8/2019 12:29,,,1.2,8.7,21.4,5,2.4,8.5,4.7,-1,-0.3,1.3,3.5,0.1,0,1.9,0.9,0,1
3/8/2019 12:28,,,1.3,8.9,21.3,4.9,2.4,8.6,4.6,-1,-0.3,1.3,3.5,0.1,0,1.9,0.9,0,1
3/8/2019 12:28,,,1.2,8.9,21.4,4.9,2.4,8.6,4.7,-1,-0.3,1.3,3.5,0.1,0,1.9,0.9,0,1
3/8/2019 12:28,,,1.2,9,21.3,4.7,2.4,8.6,4.8,-0.9,-0.3,1.4,3.7,0,-0.1,1.9,0.9,-0.1,1
3/8/2019 12:28,,,1,9.4,21.7,4.3,2.2,8.4,4.8,-0.9,-0.3,1.6,3.8,0,-0.1,1.8,0.8,-0.1,1
3/8/2019 12:28,,,1.1,9.4,21.6,4.4,2.3,8.4,4.8,-1,-0.3,1.5,3.8,0,-0.1,1.7,0.8,-0.1,1
3/8/2019 12:28,,,1,9.4,21.7,4.3,2.3,8.5,4.8,-1,-0.3,1.5,3.7,0,-0.1,1.8,0.8,-0.1,1
3/8/2019 12:28,,,0.9,9.3,22,4,2.2,8.5,4.9,-1,-0.3,1.7,4,0,-0.1,1.7,0.8,-0.1,1
3/8/2019 12:28,,,0.8,8.7,21.9,4.1,2.4,9.5,5.3,-1.1,-0.3,1.7,3.7,0,-0.2,1.2,0.6,-0.1,1
3/8/2019 12:27,,,0.9,9.9,21.7,3.7,2,8.3,5,-1,-0.3,1.9,4.2,0,-0.2,1.6,0.7,-0.1,1
3/8/2019 12:27,,,0.9,9.8,21.9,3.7,1.9,8.3,5,-1,-0.3,1.9,4.2,-0.1,-0.2,1.6,0.8,-0.1,1
3/8/2019 12:27,,,0.9,9.5,21.9,4,2,8.4,5,-1,-0.3,2,4.2,-0.1,-0.2,1.5,0.6,-0.1,1
3/8/2019 12:27,,,1.4,9.5,20.6,4.1,1.7,8.2,5.7,-0.9,-0.4,3.1,4.7,-0.3,-0.3,1.2,0.5,-0.2,1
3/8/2019 12:27,,,0.8,9.7,22.1,3.7,1.9,8.2,4.9,-1,-0.3,2,4.3,0,-0.2,1.6,0.7,-0.1,1
3/8/2019 12:27,,,0.7,9.9,22.2,3.5,1.9,8.2,5,-1,-0.3,2.1,4.3,0,-0.2,1.6,0.7,-0.1,1
3/8/2019 12:27,,,0.6,9.7,22.2,3.7,2,8.4,4.9,-1,-0.3,2,4.3,0,-0.2,1.6,0.7,-0.1,1
3/8/2019 12:25,,,4.9,5.2,15,13.1,5.8,6.2,0.5,0.4,0.2,0.2,1.7,2.3,0.9,0.7,0.6,1.3,2
3/8/2019 12:25,,,5.4,4.6,15,14,5.7,6,0.4,0.2,0.1,0.1,1.7,2.3,1,0.7,0.7,1.4,2
3/8/2019 12:25,,,4.8,5.4,15.6,13.1,5.6,6.1,0.4,0.2,0.1,0.1,1.7,2.2,1,0.7,0.7,1.4,2
3/8/2019 12:25,,,4.7,5.4,15.5,13.3,5.7,6.1,0.4,0.2,0.1,0.1,1.7,2.2,1,0.7,0.7,1.4,2
3/8/2019 12:25,,,5.1,5.2,14.9,13.4,5.7,6.1,0.4,0.2,0.1,0.1,1.7,2.3,1,0.7,0.7,1.5,2
3/8/2019 12:25,,,4.8,5.3,15.1,13.1,5.8,6.2,0.5,0.4,0.2,0.2,1.7,2.3,0.9,0.7,0.7,1.3,2
3/8/2019 12:25,,,4.7,5.1,15.4,13.4,5.7,6.1,0.4,0.3,0.2,0.2,1.7,2.3,0.9,0.7,0.7,1.3,2
3/8/2019 12:25,,,4.6,5,15.5,13.5,5.7,6.1,0.4,0.3,0.2,0.2,1.7,2.3,0.9,0.7,0.6,1.3,2
3/8/2019 12:24,,,4.7,4.6,15.2,14.5,5.6,6,0.3,0.3,0.2,0.1,1.8,2.3,0.9,0.7,0.7,1.3,2
3/8/2019 12:24,,,4.9,5.4,14.9,12.8,5.9,6.4,0.5,0.4,0.2,0.2,1.7,2.3,0.9,0.6,0.6,1.2,2
3/8/2019 12:24,,,5.5,6,14.7,12.4,5.6,6,0.4,0.3,0.2,0.2,1.8,2.4,0.9,0.7,0.6,1.3,2
3/8/2019 12:24,,,5,5.1,15,12.9,5.9,6.3,0.5,0.3,0.2,0.2,1.9,2.5,0.9,0.7,0.6,1.2,2
3/8/2019 12:24,,,5.1,5.1,15,13,5.8,6.2,0.5,0.3,0.2,0.2,1.9,2.5,0.9,0.7,0.6,1.2,2
3/8/2019 12:24,,,4.3,5,15.1,13.2,6.2,6.4,0.5,0.5,0.3,0.2,1.8,2.5,0.8,0.6,0.5,1.1,2
3/8/2019 12:24,,,4.7,4.6,15.1,13.4,6,6.3,0.5,0.4,0.3,0.2,1.9,2.5,0.8,0.6,0.5,1.1,2
3/8/2019 12:24,,,4.7,4.6,15.1,13.3,6.1,6.4,0.5,0.4,0.2,0.2,1.9,2.5,0.8,0.6,0.5,1.1,2
3/8/2019 12:23,,,4.6,4.2,14.2,13.3,6.1,6.3,0.7,0.8,0.6,0.7,2.1,3,0.6,0.4,0.4,0.6,2
3/8/2019 12:23,,,4.8,4.7,15.4,13.5,5.8,6.2,0.3,0.2,0.2,0.1,1.8,2.5,0.9,0.6,0.6,1.2,2
3/8/2019 12:23,,,5.2,5.3,14.6,13.3,5.6,6,0.2,0.1,0.3,0.5,2.4,2.9,0.9,0.6,0.4,1.1,2
3/8/2019 11:54,,,-0.1,8.8,30.9,2.1,0.9,9.8,13.9,0.3,0.3,7.1,1,-1,-1.1,5.7,9.1,-0.2,2
3/8/2019 11:54,,,-0.1,8.8,31,2.2,0.8,9.7,13.9,0.3,0.3,7,1,-1,-1.1,5.7,9,-0.2,2
3/8/2019 11:54,,,-0.1,8.9,31,2.2,0.9,9.7,13.8,0.3,0.3,7,1,-1,-1.1,5.7,9,-0.2,2
3/8/2019 11:54,,,-0.1,8.8,31,2.2,0.9,9.8,13.9,0.3,0.3,7.1,1,-1,-1.1,5.7,9,-0.2,2
3/8/2019 11:54,,,-0.1,8.8,30.9,2.2,0.9,9.8,13.9,0.3,0.3,7,1,-1,-1.1,5.7,9,-0.2,2
3/8/2019 11:54,,,-0.1,8.8,30.8,2.1,0.9,9.8,14,0.3,0.3,7.1,1,-1,-1.1,5.7,9,-0.2,2
3/8/2019 11:54,,,-0.1,8.8,30.8,2.2,0.9,9.8,14,0.3,0.3,7,1,-1,-1.1,5.7,9,-0.2,2
3/8/2019 11:54,,,-0.1,8.8,31,2.2,0.9,9.7,13.9,0.3,0.3,7,1,-1,-1.1,5.6,9,-0.2,2
3/8/2019 11:53,,,-0.1,8.8,30.8,2.2,0.9,9.8,14,0.3,0.3,7,1,-1,-1.1,5.7,9,-0.2,2
3/8/2019 11:53,,,-0.1,8.8,30.9,2.2,0.9,9.8,14,0.3,0.3,6.9,1,-1,-1.1,5.7,9,-0.2,2
3/8/2019 11:53,,,-0.1,8.7,30.8,2.1,0.9,9.9,14.1,0.4,0.3,7,1,-1,-1.1,5.6,9,-0.2,2
3/8/2019 11:53,,,-0.1,8.8,30.9,2.2,0.9,9.8,14.1,0.3,0.2,6.9,1,-1,-1.1,5.7,9,-0.2,2
3/8/2019 11:53,,,-0.1,8.8,30.9,2.2,0.9,9.8,14.1,0.3,0.2,6.9,1,-1,-1.1,5.7,9,-0.2,2
3/8/2019 11:53,,,-0.1,8.7,30.9,2.2,0.9,9.9,14.1,0.3,0.3,6.8,1,-0.9,-1.1,5.6,9,-0.2,2
3/8/2019 11:53,,,0,8.8,30.8,2.2,0.9,9.9,14.1,0.3,0.2,6.8,1,-0.9,-1.1,5.6,9,-0.2,2
3/8/2019 11:53,,,-0.1,8.8,30.8,2.2,0.9,9.8,14.1,0.3,0.2,6.7,1,-0.9,-1.1,5.6,9,-0.2,2
3/8/2019 11:53,,,0,8.7,30.9,2.2,0.9,9.9,14.2,0.4,0.2,6.7,1,-0.9,-1.1,5.6,9,-0.2,2
3/8/2019 11:52,,,0,8.8,30.8,2.2,0.9,9.9,14.2,0.3,0.2,6.6,1,-0.9,-1.1,5.6,9,-0.2,2
3/8/2019 11:52,,,0,8.7,30.8,2.2,0.9,9.9,14.2,0.3,0.2,6.5,1,-0.9,-1.1,5.6,9,-0.2,2
3/8/2019 11:52,,,0,8.7,30.8,2.2,0.9,10,14.4,0.3,0.2,6.4,1,-0.9,-1.1,5.5,9,-0.1,2
3/8/2019 11:52,,,6.1,2.8,16.3,16.6,5.8,5.8,7.3,6.8,6,3.9,-0.2,0.9,1.3,0.8,5.6,3.2,5
3/8/2019 11:52,,,6.1,2.7,16.3,16.6,5.8,5.9,7.3,6.8,6,3.9,-0.2,0.9,1.3,0.8,5.6,3.2,5
3/8/2019 11:52,,,6.1,2.7,16.3,16.6,5.8,5.8,7.3,6.8,6,3.9,-0.2,0.9,1.3,0.8,5.6,3.2,5
3/8/2019 11:52,,,6.1,2.8,16.3,16.7,5.8,5.9,7.3,6.8,6,4,-0.2,0.9,1.3,0.8,5.6,3.2,5
3/8/2019 11:51,,,6.2,2.7,16.2,16.6,5.9,5.9,7.4,6.9,6,4,-0.2,0.9,1.3,0.8,5.6,3.2,5
3/8/2019 11:51,,,6.2,2.7,16.3,16.6,5.8,5.9,7.4,6.9,6,3.9,-0.2,0.9,1.3,0.8,5.6,3.2,5
3/8/2019 11:51,,,6.2,2.7,16.3,16.6,5.9,5.9,7.4,6.9,6,4,-0.2,0.9,1.3,0.8,5.6,3.2,5
3/8/2019 11:51,,,6.2,2.7,16.2,16.5,5.9,5.9,7.4,6.9,6,3.9,-0.2,0.9,1.3,0.8,5.6,3.2,5
3/8/2019 11:51,,,6.1,2.7,16.2,16.5,5.9,5.9,7.3,6.9,6,3.9,-0.2,0.9,1.3,0.8,5.6,3.2,5
3/8/2019 11:51,,,6.1,2.7,16.2,16.5,5.9,5.9,7.4,6.9,6,4,-0.2,0.9,1.3,0.8,5.6,3.2,5
3/8/2019 11:51,,,6.2,2.7,16.2,16.5,5.9,5.9,7.3,6.9,6,3.9,-0.2,0.9,1.3,0.8,5.6,3.2,5
3/8/2019 11:51,,,6.1,2.7,16.2,16.5,5.9,5.9,7.3,6.9,6,3.9,-0.2,0.9,1.3,0.8,5.7,3.2,5
3/8/2019 11:51,,,6.1,2.7,16.1,16.4,5.9,5.9,7.4,7,6,4,-0.2,0.9,1.3,0.7,5.6,3.2,5
3/8/2019 11:50,,,6.2,2.7,16.3,16.6,5.9,5.9,7.4,6.9,6,3.9,-0.2,0.9,1.3,0.7,5.6,3.2,5
3/8/2019 11:50,,,6.2,2.7,16.3,16.6,5.9,5.9,7.4,7,6,4,-0.2,0.8,1.2,0.7,5.7,3.2,5
3/8/2019 11:50,,,6.1,2.7,16.3,16.6,5.9,5.9,7.4,7,6,4,-0.2,0.8,1.2,0.7,5.6,3.2,5
3/8/2019 11:50,,,6.1,2.7,16.2,16.5,5.9,5.9,7.3,7,6,3.9,-0.2,0.8,1.2,0.7,5.7,3.2,5
3/8/2019 11:50,,,6.2,2.7,16.3,16.6,5.9,5.9,7.3,7,6,3.9,-0.2,0.8,1.2,0.7,5.7,3.3,5
3/8/2019 11:50,,,6.1,2.6,16.2,16.5,6,6,7.4,7,6,4,-0.3,0.8,1.2,0.6,5.7,3.3,5
3/8/2019 11:50,,,3.3,5.1,19.7,13.2,6.1,6.1,8.7,6,2.6,7.7,-0.5,-0.3,-0.5,1.1,7.8,3.2,4
3/8/2019 11:49,,,3.3,5,19.8,13.2,6,6.1,8.7,6,2.6,7.7,-0.5,-0.3,-0.5,1.1,7.9,3.2,4
